Product,Date,SalePrice
23335,2008-07-26,346.82
2187,2008-07-27,273.14
4001,2008-07-27,340.55
10649,2008-07-27,36.89
15942,2008-07-27,416.37
16067,2008-07-27,167.35
16786,2008-07-27,267.11
18250,2008-07-27,358.32
18682,2008-07-27,228.78
23657,2008-07-27,94.18
23956,2008-07-27,313.6
24162,2008-07-27,2.04
892,2008-07-28,101.21
1102,2008-07-28,163.88
2159,2008-07-28,457.57
2919,2008-07-28,412
3509,2008-07-28,127.76
4235,2008-07-28,27.47
6210,2008-07-28,62.79
7426,2008-07-28,49.5
8000,2008-07-28,124.21
10151,2008-07-28,193.05
10263,2008-07-28,368.04
11571,2008-07-28,233.4
13822,2008-07-28,156.47
15676,2008-07-28,29.47
18584,2008-07-28,185.03
20740,2008-07-28,298.14
22400,2008-07-28,7.38
22538,2008-07-28,1.56
23084,2008-07-28,389.83
25017,2008-07-28,8366.07
3141,2008-07-29,232.95
3390,2008-07-29,224.93
4509,2008-07-29,211.08
8060,2008-07-29,191.2
8271,2008-07-29,5.21
9279,2008-07-29,46.95
9306,2008-07-29,242.12
9801,2008-07-29,9.17
12537,2008-07-29,121.47
13027,2008-07-29,293.23
23211,2008-07-29,159.95
277,2008-07-30,150.82
1599,2008-07-30,239.27
5026,2008-07-30,181.62
7796,2008-07-30,5.62
7850,2008-07-30,210.26
10641,2008-07-30,424.31
17662,2008-07-30,184.9
18490,2008-07-30,95.39
18868,2008-07-30,153.41
24358,2008-07-30,107.74
2219,2008-07-31,166.89
4783,2008-07-31,3.73
9002,2008-07-31,60.42
9272,2008-07-31,156.24
18126,2008-07-31,228.47
18234,2008-07-31,370.02
20672,2008-07-31,50.37
21275,2008-07-31,209.52
24171,2008-07-31,170.75
2880,2008-08-01,69.96
3558,2008-08-01,13.12
3786,2008-08-01,31.18
9886,2008-08-01,144.39
10913,2008-08-01,183.55
15848,2008-08-01,79.26
16548,2008-08-01,28.73
20176,2008-08-01,109.97
21200,2008-08-01,450.9
22617,2008-08-01,175.3
1454,2008-08-02,5.94
2353,2008-08-02,60.42
4655,2008-08-02,95.59
6878,2008-08-02,339.24
10377,2008-08-02,60.48
11383,2008-08-02,378.6
12030,2008-08-02,181.15
13952,2008-08-02,142.99
18268,2008-08-02,439.43
18834,2008-08-02,427.37
21238,2008-08-02,153.17
23354,2008-08-02,56.74
24877,2008-08-02,41.7
341,2008-08-03,219.13
864,2008-08-03,182.94
951,2008-08-03,143.22
3664,2008-08-03,54.35
7009,2008-08-03,62.15
7322,2008-08-03,35.25
8586,2008-08-03,131.39
11609,2008-08-03,118.68
12415,2008-08-03,227.01
12753,2008-08-03,190.66
17325,2008-08-03,383.65
21471,2008-08-03,415.73
25206,2008-08-03,8796.91
139,2008-08-04,175.58
1274,2008-08-04,78.77
2442,2008-08-04,60.86
3069,2008-08-04,179.6
6051,2008-08-04,468.82
6347,2008-08-04,154.43
7462,2008-08-04,81.77
11240,2008-08-04,75.98
12012,2008-08-04,406.13
16844,2008-08-04,240.24
21123,2008-08-04,258.51
24984,2008-08-04,163.4
1408,2008-08-05,311.68
2197,2008-08-05,117.23
5346,2008-08-05,266.6
7177,2008-08-05,352.94
8047,2008-08-05,49.88
497,2008-08-06,101.23
1155,2008-08-06,257.9
2673,2008-08-06,181.6
3179,2008-08-06,0.32
3920,2008-08-06,263.85
4837,2008-08-06,6.14
5289,2008-08-06,122.84
10920,2008-08-06,128.63
15411,2008-08-06,89.32
17577,2008-08-06,336.44
19230,2008-08-06,201.64
19838,2008-08-06,17.45
19962,2008-08-06,36.91
23033,2008-08-06,147.43
935,2008-08-07,316.31
3026,2008-08-07,52.96
3348,2008-08-07,196.27
6190,2008-08-07,446.31
7297,2008-08-07,230.3
8208,2008-08-07,175.02
9546,2008-08-07,371.18
9701,2008-08-07,214.38
11657,2008-08-07,51.43
16036,2008-08-07,125.83
17037,2008-08-07,353.32
23824,2008-08-07,35.82
2883,2008-08-08,2.32
3199,2008-08-08,276.52
6694,2008-08-08,173.58
7109,2008-08-08,332.34
9868,2008-08-08,217.39
9895,2008-08-08,106.22
10738,2008-08-08,185.63
10854,2008-08-08,466.89
15994,2008-08-08,114.7
16332,2008-08-08,163.18
20478,2008-08-08,227.66
20795,2008-08-08,348.89
21534,2008-08-08,287.73
25298,2008-08-08,3575.24
238,2008-08-09,440.68
3772,2008-08-09,28.26
5325,2008-08-09,55.17
7675,2008-08-09,16.3
8230,2008-08-09,231.8
14236,2008-08-09,5.87
15020,2008-08-09,118.48
15467,2008-08-09,128.64
16849,2008-08-09,487
3176,2008-08-10,72.14
4183,2008-08-10,370.21
5123,2008-08-10,149.56
6337,2008-08-10,128.19
7200,2008-08-10,140.9
7400,2008-08-10,41.46
11253,2008-08-10,19.33
13605,2008-08-10,43.39
13835,2008-08-10,248.44
14196,2008-08-10,57.79
14468,2008-08-10,96.98
19998,2008-08-10,389.85
21328,2008-08-10,182.42
21338,2008-08-10,77.62
22561,2008-08-10,199.13
25292,2008-08-10,2440.26
3531,2008-08-11,208.45
3897,2008-08-11,339.8
4419,2008-08-11,46.03
5479,2008-08-11,76.71
8129,2008-08-11,244.84
10943,2008-08-11,358.23
15628,2008-08-11,162.85
18094,2008-08-11,249.73
18578,2008-08-11,30.47
19456,2008-08-11,151.44
20359,2008-08-11,279.16
22482,2008-08-11,310.59
1305,2008-08-12,21.91
2380,2008-08-12,172.75
5195,2008-08-12,163.18
7343,2008-08-12,194.44
7456,2008-08-12,86.57
7698,2008-08-12,186.25
13973,2008-08-12,315.04
15778,2008-08-12,333.95
16871,2008-08-12,45.25
18830,2008-08-12,270.56
19025,2008-08-12,299.26
23502,2008-08-12,324.52
25093,2008-08-12,1226.46
479,2008-08-13,149.27
2968,2008-08-13,47.31
3120,2008-08-13,23.72
4117,2008-08-13,393.25
5222,2008-08-13,326.52
7777,2008-08-13,366.21
7835,2008-08-13,147.21
7975,2008-08-13,216.55
11008,2008-08-13,173.73
11885,2008-08-13,40.46
12167,2008-08-13,222.56
12868,2008-08-13,143.14
13571,2008-08-13,223.59
13728,2008-08-13,129.53
18541,2008-08-13,74.21
21025,2008-08-13,39.57
21813,2008-08-13,67.68
23547,2008-08-13,114.43
1587,2008-08-14,84.97
2354,2008-08-14,81.02
2640,2008-08-14,321.93
2946,2008-08-14,214.09
4975,2008-08-14,86.76
7537,2008-08-14,131.03
8327,2008-08-14,135.02
8991,2008-08-14,283.32
9054,2008-08-14,462.45
10147,2008-08-14,420.51
10509,2008-08-14,190.9
11266,2008-08-14,33.86
12284,2008-08-14,305.62
23114,2008-08-14,82.66
24162,2008-08-14,1.64
3405,2008-08-15,264.3
3410,2008-08-15,410.92
5181,2008-08-15,198.86
5982,2008-08-15,265.9
6433,2008-08-15,153.22
8409,2008-08-15,349.12
9276,2008-08-15,208.52
13789,2008-08-15,99.15
15679,2008-08-15,268.81
21015,2008-08-15,47.43
21721,2008-08-15,103.88
21934,2008-08-15,69.3
22606,2008-08-15,92.28
5895,2008-08-16,65.74
9473,2008-08-16,76.29
10292,2008-08-16,161.35
12769,2008-08-16,153.52
21743,2008-08-16,65.09
23444,2008-08-16,466.04
24274,2008-08-16,205.96
3220,2008-08-17,23.57
6060,2008-08-17,18.6
6660,2008-08-17,217.6
7762,2008-08-17,194.89
9744,2008-08-17,28.84
9997,2008-08-17,246.69
10353,2008-08-17,11.86
21561,2008-08-17,290.68
22095,2008-08-17,159.62
1454,2008-08-18,5.59
2507,2008-08-18,233.2
2900,2008-08-18,88.05
4332,2008-08-18,93.5
5375,2008-08-18,251.72
6233,2008-08-18,358.88
7765,2008-08-18,12.83
10984,2008-08-18,220.03
12095,2008-08-18,173.5
13079,2008-08-18,83.26
13217,2008-08-18,189.78
14760,2008-08-18,0.85
15182,2008-08-18,200.27
18437,2008-08-18,267.09
22969,2008-08-18,126.75
24747,2008-08-18,104.98
3017,2008-08-19,87.27
3738,2008-08-19,401.86
4356,2008-08-19,347.09
5361,2008-08-19,91.49
7496,2008-08-19,378.15
8285,2008-08-19,234.46
15292,2008-08-19,13.74
16160,2008-08-19,7.63
17420,2008-08-19,109.45
19305,2008-08-19,40.4
20150,2008-08-19,154.39
20364,2008-08-19,113.33
21665,2008-08-19,182.27
877,2008-08-20,66.39
2474,2008-08-20,47.67
4918,2008-08-20,58.26
6878,2008-08-20,380.37
7790,2008-08-20,310.21
11063,2008-08-20,44.23
14290,2008-08-20,232.27
23518,2008-08-20,131.24
24621,2008-08-20,4.19
24663,2008-08-20,114.55
2577,2008-08-21,239.98
5971,2008-08-21,65.3
7272,2008-08-21,241.68
7986,2008-08-21,216.47
10464,2008-08-21,0.5
14155,2008-08-21,287.25
16138,2008-08-21,176.31
16717,2008-08-21,34.61
18480,2008-08-21,212.62
18688,2008-08-21,329.08
19802,2008-08-21,193.11
21361,2008-08-21,316.99
22557,2008-08-21,106.96
25128,2008-08-21,1812.46
758,2008-08-22,71.45
3058,2008-08-22,471.57
7996,2008-08-22,287.67
12786,2008-08-22,295.62
13450,2008-08-22,236.71
13674,2008-08-22,365.69
14552,2008-08-22,113.81
4011,2008-08-23,60.02
5212,2008-08-23,158.15
9457,2008-08-23,128.34
9829,2008-08-23,353.13
10445,2008-08-23,354.48
16421,2008-08-23,300.55
16644,2008-08-23,271.18
19461,2008-08-23,56.21
19579,2008-08-23,19.16
24736,2008-08-23,26.05
25108,2008-08-23,2857.22
2941,2008-08-24,81.34
3404,2008-08-24,55.02
4367,2008-08-24,105.01
5381,2008-08-24,11.07
7614,2008-08-24,253.44
9919,2008-08-24,364.71
10944,2008-08-24,10.49
11268,2008-08-24,9.42
11536,2008-08-24,200.63
11717,2008-08-24,249.31
11877,2008-08-24,193.6
11950,2008-08-24,106.38
13328,2008-08-24,70.73
14489,2008-08-24,156.84
15148,2008-08-24,121.94
16002,2008-08-24,255.45
16455,2008-08-24,174.26
16997,2008-08-24,93
842,2008-08-25,117.85
1703,2008-08-25,248.07
1831,2008-08-25,47.04
3570,2008-08-25,72.3
4977,2008-08-25,60.58
5866,2008-08-25,412.83
6186,2008-08-25,252.55
6577,2008-08-25,119.48
8733,2008-08-25,390.68
8818,2008-08-25,163.82
9938,2008-08-25,22.93
12894,2008-08-25,314.82
13176,2008-08-25,163.48
15489,2008-08-25,39.48
16928,2008-08-25,150.37
21164,2008-08-25,173.36
1494,2008-08-26,59.9
2671,2008-08-26,41.26
6522,2008-08-26,103.67
10662,2008-08-26,409.78
14182,2008-08-26,5.49
14346,2008-08-26,163.69
17998,2008-08-26,265.43
20151,2008-08-26,443.85
20922,2008-08-26,142.48
22166,2008-08-26,29.65
22605,2008-08-26,93.22
24469,2008-08-26,341.1
2442,2008-08-27,64.82
6682,2008-08-27,205.89
7739,2008-08-27,340.67
8043,2008-08-27,339.75
17029,2008-08-27,4.55
19449,2008-08-27,31.33
20104,2008-08-27,129.16
1159,2008-08-28,25.22
1608,2008-08-28,116.73
1786,2008-08-28,84.19
2738,2008-08-28,146.82
5246,2008-08-28,161.1
6896,2008-08-28,197.2
7233,2008-08-28,134.72
8798,2008-08-28,199.57
9185,2008-08-28,243.65
17702,2008-08-28,159.74
20480,2008-08-28,346.08
21951,2008-08-28,47.32
23533,2008-08-28,330.54
23866,2008-08-28,156.82
1757,2008-08-29,226.72
2004,2008-08-29,452
4316,2008-08-29,57.89
8764,2008-08-29,58.52
10749,2008-08-29,153.64
17399,2008-08-29,163.9
18964,2008-08-29,110.96
23957,2008-08-29,96.2
869,2008-08-30,58.28
1419,2008-08-30,175.63
2256,2008-08-30,165.73
8764,2008-08-30,65.13
9863,2008-08-30,69.14
10243,2008-08-30,92.68
12577,2008-08-30,147.28
16821,2008-08-30,224.06
1281,2008-08-31,8.02
3198,2008-08-31,199.62
3295,2008-08-31,35.77
5165,2008-08-31,414.8
7600,2008-08-31,223.27
10016,2008-08-31,219.45
10783,2008-08-31,107.69
11788,2008-08-31,107.12
13765,2008-08-31,158.61
14072,2008-08-31,107.84
18909,2008-08-31,39.92
19169,2008-08-31,207.99
20233,2008-08-31,168.5
21378,2008-08-31,184.66
21942,2008-08-31,341.57
24009,2008-08-31,38.62
95,2008-09-01,64.99
881,2008-09-01,484.5
6373,2008-09-01,82.02
8783,2008-09-01,353.21
10345,2008-09-01,104.42
14797,2008-09-01,71.77
16204,2008-09-01,198.76
17281,2008-09-01,131.13
19886,2008-09-01,162.91
20793,2008-09-01,85.18
21614,2008-09-01,12.8
22632,2008-09-01,43.19
2824,2008-09-02,38
3906,2008-09-02,8.29
4662,2008-09-02,128.49
7490,2008-09-02,152.28
8906,2008-09-02,11.36
14841,2008-09-02,348.48
16559,2008-09-02,172.21
17418,2008-09-02,81.4
20306,2008-09-02,2.54
21405,2008-09-02,365.09
1527,2008-09-03,163.55
3533,2008-09-03,82.37
4948,2008-09-03,168.72
6635,2008-09-03,67.5
7611,2008-09-03,62.72
10304,2008-09-03,8.57
12572,2008-09-03,22.07
13608,2008-09-03,319.85
17686,2008-09-03,50.03
18759,2008-09-03,165.11
2604,2008-09-04,327.15
2845,2008-09-04,13.16
5037,2008-09-04,312.93
5986,2008-09-04,67.19
8888,2008-09-04,88.69
8916,2008-09-04,119.38
9560,2008-09-04,404.29
9733,2008-09-04,359.99
9999,2008-09-04,224.92
10751,2008-09-04,183.09
18496,2008-09-04,122.32
19036,2008-09-04,139.4
4231,2008-09-05,44.27
5985,2008-09-05,232.96
7787,2008-09-05,368.33
8040,2008-09-05,322.05
12360,2008-09-05,68.48
15283,2008-09-05,320.93
15731,2008-09-05,146.71
18309,2008-09-05,236.68
18849,2008-09-05,249.73
21554,2008-09-05,30.6
5334,2008-09-06,194.8
5385,2008-09-06,166.31
6313,2008-09-06,322.83
7103,2008-09-06,117.12
8809,2008-09-06,4.93
14109,2008-09-06,170.2
17308,2008-09-06,188.6
23565,2008-09-06,93.65
23973,2008-09-06,228.81
2302,2008-09-07,232.69
2853,2008-09-07,33.29
9908,2008-09-07,403.93
23602,2008-09-07,89.71
24791,2008-09-07,114.85
2130,2008-09-08,255.06
2757,2008-09-08,32.64
4540,2008-09-08,310.22
5535,2008-09-08,47.35
6320,2008-09-08,257.59
7795,2008-09-08,243.31
8816,2008-09-08,60.19
10259,2008-09-08,239.78
12513,2008-09-08,145.53
13423,2008-09-08,290.53
15564,2008-09-08,253.62
16133,2008-09-08,168.88
17321,2008-09-08,182.55
17788,2008-09-08,371.22
19803,2008-09-08,6.53
21802,2008-09-08,121.52
22337,2008-09-08,30.84
23244,2008-09-08,23.48
75,2008-09-09,341.13
2286,2008-09-09,203.68
4858,2008-09-09,80.08
5065,2008-09-09,81.37
6130,2008-09-09,117.74
9841,2008-09-09,63.75
16082,2008-09-09,43.23
17648,2008-09-09,168.36
19319,2008-09-09,336.6
23893,2008-09-09,115.05
849,2008-09-10,299.42
2853,2008-09-10,34.1
4507,2008-09-10,132.46
7702,2008-09-10,63.67
9882,2008-09-10,380.27
11788,2008-09-10,115.18
14064,2008-09-10,166.73
17636,2008-09-10,103.36
20648,2008-09-10,178.84
21232,2008-09-10,4.4
21725,2008-09-10,64.39
754,2008-09-11,283.24
1491,2008-09-11,382.72
2421,2008-09-11,34.35
3100,2008-09-11,425.56
3303,2008-09-11,10.93
5787,2008-09-11,140.92
9701,2008-09-11,214.38
10442,2008-09-11,64.21
10702,2008-09-11,35.14
15540,2008-09-11,72.06
16476,2008-09-11,369.78
16523,2008-09-11,15.94
20818,2008-09-11,17.54
821,2008-09-12,122.87
3827,2008-09-12,292.1
5870,2008-09-12,255.39
6667,2008-09-12,47
8980,2008-09-12,18.9
15413,2008-09-12,162.1
17537,2008-09-12,19.9
19498,2008-09-12,331.4
19782,2008-09-12,30.55
21654,2008-09-12,303.49
23995,2008-09-12,431.47
2775,2008-09-13,188.7
3402,2008-09-13,407.47
6312,2008-09-13,242.34
7707,2008-09-13,197.95
10187,2008-09-13,141.92
12236,2008-09-13,3.5
12991,2008-09-13,58.34
16647,2008-09-13,262.78
21361,2008-09-13,256.88
24496,2008-09-13,269.13
2077,2008-09-14,53.1
2795,2008-09-14,9.98
4597,2008-09-14,137.18
4731,2008-09-14,16.8
7395,2008-09-14,227.35
12621,2008-09-14,7.39
12709,2008-09-14,468.67
12945,2008-09-14,109.48
15519,2008-09-14,114.77
19848,2008-09-14,99.39
20497,2008-09-14,161.94
23138,2008-09-14,162.02
24629,2008-09-14,45.88
24971,2008-09-14,114.43
2954,2008-09-15,353.48
8988,2008-09-15,203.68
10005,2008-09-15,106.61
13163,2008-09-15,433.79
14979,2008-09-15,162.91
17208,2008-09-15,54.7
18119,2008-09-15,39.87
24306,2008-09-15,231.8
859,2008-09-16,225.11
1585,2008-09-16,158.04
3155,2008-09-16,162.86
4054,2008-09-16,20.12
4438,2008-09-16,243.41
6437,2008-09-16,204.62
7262,2008-09-16,151.71
7955,2008-09-16,213.23
8465,2008-09-16,383.67
13727,2008-09-16,123.82
17604,2008-09-16,41.96
21265,2008-09-16,148.83
24199,2008-09-16,86.3
24597,2008-09-16,424.73
24980,2008-09-16,66.6
1989,2008-09-17,39.83
3340,2008-09-17,33.18
3408,2008-09-17,191.58
8929,2008-09-17,27.24
11041,2008-09-17,434.12
11095,2008-09-17,123.49
3586,2008-09-18,35.89
3589,2008-09-18,36.13
3733,2008-09-18,84.05
4496,2008-09-18,294.53
8744,2008-09-18,160.12
9335,2008-09-18,234.26
14233,2008-09-18,151.2
15157,2008-09-18,101.47
15422,2008-09-18,50.04
16332,2008-09-18,188.3
20963,2008-09-18,194.51
22478,2008-09-18,110.49
23642,2008-09-18,15.51
24042,2008-09-18,179.68
24692,2008-09-18,358.28
955,2008-09-19,142.3
3969,2008-09-19,7.11
4068,2008-09-19,83.12
6232,2008-09-19,179.32
6449,2008-09-19,58.67
8245,2008-09-19,154.1
9253,2008-09-19,140.59
9310,2008-09-19,144.6
9534,2008-09-19,78.12
9801,2008-09-19,9.13
15133,2008-09-19,189.73
18486,2008-09-19,23.7
21610,2008-09-19,263.21
22698,2008-09-19,139.39
23906,2008-09-19,66.58
2204,2008-09-20,189.48
2587,2008-09-20,205.01
4665,2008-09-20,277.29
5304,2008-09-20,9.42
7780,2008-09-20,287.27
7947,2008-09-20,193.23
9361,2008-09-20,144.52
14407,2008-09-20,257.89
17048,2008-09-20,280.34
18133,2008-09-20,57.56
18811,2008-09-20,126.7
20914,2008-09-20,33.74
2878,2008-09-21,8.84
4216,2008-09-21,352.84
6183,2008-09-21,438.65
6220,2008-09-21,159.96
7108,2008-09-21,62.33
7746,2008-09-21,110.88
9278,2008-09-21,23.53
11927,2008-09-21,215.42
15593,2008-09-21,233.36
17955,2008-09-21,205.37
18557,2008-09-21,179.34
21998,2008-09-21,181.78
22069,2008-09-21,178.12
1465,2008-09-22,104.14
3639,2008-09-22,136.2
3857,2008-09-22,263.42
6786,2008-09-22,32.39
7938,2008-09-22,19.08
10609,2008-09-22,396.73
14663,2008-09-22,426.55
16328,2008-09-22,334.85
17963,2008-09-22,257.27
19404,2008-09-22,138.63
20395,2008-09-22,142.61
23018,2008-09-22,92.88
3141,2008-09-23,358.66
3222,2008-09-23,195.71
3394,2008-09-23,92.6
9823,2008-09-23,220.03
10048,2008-09-23,433.05
19470,2008-09-23,131.08
1702,2008-09-24,459.23
2255,2008-09-24,30.46
11115,2008-09-24,36.42
14088,2008-09-24,112.49
21310,2008-09-24,274.18
24291,2008-09-24,57.94
651,2008-09-25,34.71
3071,2008-09-25,210.33
3167,2008-09-25,275.13
4885,2008-09-25,250.6
11981,2008-09-25,78.61
12858,2008-09-25,45
13053,2008-09-25,312.85
15615,2008-09-25,421.1
21548,2008-09-25,188.98
23586,2008-09-25,392.17
1207,2008-09-26,249.34
1803,2008-09-26,37.11
4723,2008-09-26,40.31
6020,2008-09-26,147.96
7628,2008-09-26,358.81
9442,2008-09-26,104.73
10461,2008-09-26,106.12
13394,2008-09-26,139.72
13868,2008-09-26,236.95
23853,2008-09-26,67.09
25097,2008-09-26,1571.5
1660,2008-09-27,142.4
1975,2008-09-27,9.62
4793,2008-09-27,150.32
6219,2008-09-27,205.89
7782,2008-09-27,82.92
11637,2008-09-27,279.77
12545,2008-09-27,408.71
14892,2008-09-27,45.16
15025,2008-09-27,3.66
17598,2008-09-27,464.23
17833,2008-09-27,11.18
18705,2008-09-27,71.21
20687,2008-09-27,179.21
21371,2008-09-27,11.44
21660,2008-09-27,270.85
23383,2008-09-27,1.35
23500,2008-09-27,7.87
2004,2008-09-28,359.62
3066,2008-09-28,40.4
3736,2008-09-28,243.43
4447,2008-09-28,224.62
7079,2008-09-28,85.97
8288,2008-09-28,481.33
13031,2008-09-28,333.44
13263,2008-09-28,209.44
17529,2008-09-28,73.32
18297,2008-09-28,194.89
20167,2008-09-28,109.67
21580,2008-09-28,390.43
21952,2008-09-28,318.35
24776,2008-09-28,141.26
498,2008-09-29,133.4
2799,2008-09-29,237.95
3132,2008-09-29,267.86
3317,2008-09-29,82.73
4400,2008-09-29,125.44
6193,2008-09-29,18.96
8987,2008-09-29,111.53
9040,2008-09-29,257.33
11322,2008-09-29,67.69
12363,2008-09-29,28.9
12600,2008-09-29,52.61
14002,2008-09-29,51.64
15958,2008-09-29,21.74
19198,2008-09-29,428.53
21129,2008-09-29,471.19
24812,2008-09-29,14.21
1898,2008-09-30,209.7
3572,2008-09-30,324.57
5502,2008-09-30,93.2
7063,2008-09-30,34.47
7490,2008-09-30,215.06
8724,2008-09-30,224.74
10517,2008-09-30,162.85
10844,2008-09-30,281.45
20674,2008-09-30,387.57
23969,2008-09-30,181.13
2521,2008-10-01,287.31
3111,2008-10-01,129.61
7829,2008-10-01,25.37
8292,2008-10-01,212.46
8801,2008-10-01,59.14
9290,2008-10-01,69.93
12710,2008-10-01,280
12726,2008-10-01,135.03
14713,2008-10-01,190.88
15271,2008-10-01,340.95
17605,2008-10-01,24.81
20097,2008-10-01,33.88
22561,2008-10-01,199.13
22650,2008-10-01,24.91
24867,2008-10-01,310.83
3698,2008-10-02,225.21
3966,2008-10-02,36.25
3996,2008-10-02,163.68
4634,2008-10-02,94.34
8088,2008-10-02,188.84
13258,2008-10-02,45.46
16489,2008-10-02,414.02
19892,2008-10-02,15.04
2475,2008-10-03,114.86
2681,2008-10-03,258.12
3803,2008-10-03,79.89
7663,2008-10-03,53
9433,2008-10-03,474.88
16748,2008-10-03,8.75
18210,2008-10-03,137.1
18980,2008-10-03,127.02
19887,2008-10-03,420.55
22988,2008-10-03,21.92
24653,2008-10-03,54.94
1997,2008-10-04,92.58
3014,2008-10-04,3.65
6684,2008-10-04,91.49
6913,2008-10-04,203.1
7082,2008-10-04,15.76
7457,2008-10-04,38.99
7458,2008-10-04,181.83
11199,2008-10-04,275.34
11870,2008-10-04,172.64
12610,2008-10-04,108.22
14966,2008-10-04,11.8
18497,2008-10-04,165.44
20239,2008-10-04,229.51
21302,2008-10-04,51.63
23671,2008-10-04,27.84
24208,2008-10-04,93.34
1548,2008-10-05,100.57
4102,2008-10-05,126.43
4981,2008-10-05,25.3
7855,2008-10-05,309.5
13261,2008-10-05,100.68
14274,2008-10-05,90.11
17754,2008-10-05,214.95
18301,2008-10-05,218.39
20005,2008-10-05,158.14
20936,2008-10-05,49.19
21143,2008-10-05,27.59
25254,2008-10-05,7549.69
1097,2008-10-06,111.87
1118,2008-10-06,27.84
1827,2008-10-06,239.41
2664,2008-10-06,264.37
3439,2008-10-06,135.55
3628,2008-10-06,134.12
7567,2008-10-06,61.37
9584,2008-10-06,200.86
10742,2008-10-06,225.37
13418,2008-10-06,137.95
14905,2008-10-06,111
16063,2008-10-06,204.2
16424,2008-10-06,18.17
19019,2008-10-06,471.32
24941,2008-10-06,104.87
2775,2008-10-07,170.8
3046,2008-10-07,3.04
5316,2008-10-07,469.6
7062,2008-10-07,143.83
8394,2008-10-07,72.38
8738,2008-10-07,97.54
9135,2008-10-07,102.83
12406,2008-10-07,32.73
15778,2008-10-07,332.16
21920,2008-10-07,92.32
24485,2008-10-07,328.62
1796,2008-10-08,391.71
3251,2008-10-08,454.29
3319,2008-10-08,25.53
4387,2008-10-08,271.44
4408,2008-10-08,37.38
4778,2008-10-08,448.21
12094,2008-10-08,90.68
13440,2008-10-08,237.04
14039,2008-10-08,111.43
15450,2008-10-08,141.19
18867,2008-10-08,243.95
20829,2008-10-08,235.23
21640,2008-10-08,107.39
879,2008-10-09,223.84
1431,2008-10-09,92.21
1613,2008-10-09,96.23
4128,2008-10-09,185.37
5288,2008-10-09,242.06
8575,2008-10-09,20.23
10159,2008-10-09,305.08
16631,2008-10-09,392.59
22774,2008-10-09,40.46
23785,2008-10-09,157.25
3886,2008-10-10,181.53
4903,2008-10-10,318.46
6051,2008-10-10,468.82
6555,2008-10-10,31.31
6797,2008-10-10,13.61
11578,2008-10-10,119.67
14172,2008-10-10,93.74
14747,2008-10-10,168.07
16592,2008-10-10,227.07
17852,2008-10-10,174.1
18210,2008-10-10,104.78
18946,2008-10-10,349.46
20555,2008-10-10,47.64
20920,2008-10-10,23.52
24190,2008-10-10,218.13
1205,2008-10-11,136.38
3191,2008-10-11,117.24
3639,2008-10-11,66.7
6521,2008-10-11,85.23
8998,2008-10-11,61.38
10910,2008-10-11,178.95
11600,2008-10-11,109.07
16598,2008-10-11,226.47
23914,2008-10-11,194.22
843,2008-10-12,276.54
980,2008-10-12,99.88
3084,2008-10-12,153.03
3368,2008-10-12,436.13
3710,2008-10-12,177.02
6462,2008-10-12,118.58
9771,2008-10-12,167.95
20400,2008-10-12,426.59
22121,2008-10-12,307.1
24342,2008-10-12,465.08
395,2008-10-13,71.7
892,2008-10-13,101.21
2151,2008-10-13,244.7
5883,2008-10-13,232.37
6372,2008-10-13,94.83
7714,2008-10-13,176.22
8442,2008-10-13,33.66
11704,2008-10-13,197.89
13155,2008-10-13,415.56
19639,2008-10-13,84.43
3864,2008-10-14,470.79
4454,2008-10-14,114.24
6445,2008-10-14,129.57
7441,2008-10-14,250.51
7934,2008-10-14,68.73
8271,2008-10-14,5.23
8501,2008-10-14,247.7
11513,2008-10-14,262.8
13222,2008-10-14,86.68
17213,2008-10-14,449.76
17727,2008-10-14,200.63
19174,2008-10-14,204.13
20286,2008-10-14,289.76
25124,2008-10-14,3067.43
3660,2008-10-15,69.73
5759,2008-10-15,325.32
5985,2008-10-15,231.57
6874,2008-10-15,40.04
7189,2008-10-15,105.99
7745,2008-10-15,262.15
8415,2008-10-15,55.3
10154,2008-10-15,35.83
10480,2008-10-15,16.47
20928,2008-10-15,159.7
21138,2008-10-15,132.81
1843,2008-10-16,86.24
2373,2008-10-16,113.56
3431,2008-10-16,80.31
3938,2008-10-16,150.16
5064,2008-10-16,300.73
7012,2008-10-16,93.91
7642,2008-10-16,26.1
9848,2008-10-16,349.54
13770,2008-10-16,237.07
14368,2008-10-16,112.47
16777,2008-10-16,17.22
17004,2008-10-16,154.13
17915,2008-10-16,354.71
19142,2008-10-16,177.91
22558,2008-10-16,168.33
24660,2008-10-16,418.49
641,2008-10-17,255.01
994,2008-10-17,186.4
3174,2008-10-17,47.48
4369,2008-10-17,218.05
4544,2008-10-17,471.57
8032,2008-10-17,22.29
9122,2008-10-17,418.76
14288,2008-10-17,184.13
20225,2008-10-17,50.93
23902,2008-10-17,399.26
24579,2008-10-17,50.64
24614,2008-10-17,22.2
24824,2008-10-17,116.9
426,2008-10-18,200.84
998,2008-10-18,30.19
1110,2008-10-18,161.65
2999,2008-10-18,132.59
3178,2008-10-18,31.39
4266,2008-10-18,201.74
4604,2008-10-18,42.5
4792,2008-10-18,146
4837,2008-10-18,7.84
6947,2008-10-18,415.2
7804,2008-10-18,18.77
10336,2008-10-18,93.2
10523,2008-10-18,261.72
12940,2008-10-18,33.66
15593,2008-10-18,363.71
